"ID" "ageOfParent" "sexOfParent" "survivalProb" "expectedAgeAtDeath" "mutationProbGametes" "mutationProbSC" "meanMutBias" "sdMutEffectSize" "mutationProbAgeGenes"
"475_0.0024_0.0024_-0.022_0.054_0.003" 13 "M" 0.957714 10.09 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.932372 7.75299 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.933239 7.81658 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.954347 9.71004 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.967931 11.4277 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.830752 3.74416 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.841368 3.98254 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.969314 11.634 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.814938 3.42853 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.76963 2.71952 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.961325 10.5285 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.913958 6.59073 0.0024 0.0024 -0.022 0.054 0.003
"559_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.890221 5.4813 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 12 "M" 0.886305 5.3287 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 13 "M" 0.777669 2.82827 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 14 "M" 0.734191 2.30558 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 14 "M" 0.735704 2.32136 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 14 "M" 0.694375 1.93821 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 16 "M" 0.77316 2.76651 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 16 "M" 0.891603 5.5369 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 16 "M" 0.880901 5.12955 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 16 "M" 0.791051 3.02412 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 17 "M" 0.807 3.28541 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 17 "M" 0.450675 0.748685 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 17 "M" 0.812769 3.38848 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 18 "M" 0.874527 4.91019 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 19 "M" 0.764508 2.6534 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 19 "M" 0.760003 2.59716 0.0024 0.0024 -0.022 0.054 0.003
"609_0.0024_0.0024_-0.022_0.054_0.003" 19 "M" 0.767358 2.68991 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 27 "M" 0.621418 1.44109 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 29 "M" 0.402544 0.619215 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 29 "M" 0.538738 1.04834 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 30 "M" 0.792999 3.05432 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 30 "M" 0.764086 2.64806 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 30 "M" 0.78604 2.94848 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 32 "M" 0.630726 1.49494 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 32 "M" 0.344943 0.487423 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 33 "M" 0.786238 2.95141 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 33 "M" 0.781941 2.88869 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 34 "M" 0.604311 1.34794 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 34 "M" 0.337494 0.47193 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 34 "M" 0.582201 1.23759 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 34 "M" 0.468928 0.803367 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 35 "M" 0.56887 1.17593 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 35 "M" 0.60717 1.36301 0.0024 0.0024 -0.022 0.054 0.003
"657_0.0024_0.0024_-0.022_0.054_0.003" 35 "M" 0.576394 1.21031 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 0 "M" 0.983997 14.3367 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 0 "M" 0.989354 15.6351 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 1 "M" 0.922565 7.09305 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.995059 17.2837 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.991128 16.1151 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.931701 7.7044 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.901641 5.97151 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.816113 3.45053 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 6 "M" 0.852998 4.27281 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 7 "M" 0.937257 8.12363 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 7 "M" 0.888872 5.42791 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 7 "M" 0.938046 8.18643 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 7 "M" 0.948752 9.13322 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 7 "M" 0.785316 2.93779 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 8 "M" 0.803693 3.22848 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.680569 1.82918 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.856947 4.37922 0.0024 0.0024 -0.022 0.054 0.003
"697_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.893618 5.61977 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.826926 3.66373 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.86445 4.5937 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.825966 3.64398 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.896162 5.7274 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.960474 10.4221 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.965066 11.021 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.954332 9.70835 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.93631 8.04935 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.99221 16.4216 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.91619 6.71489 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.806661 3.2795 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.951643 9.42331 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.886238 5.32617 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.780942 2.8744 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.913921 6.58867 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.779021 2.84719 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.708445 2.05832 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.681903 1.83936 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.896207 5.72931 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.896207 5.72931 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 13 "F" 0.697352 1.96283 0.0024 0.0024 -0.022 0.054 0.003
"742_0.0024_0.0024_-0.022_0.054_0.003" 13 "F" 0.484668 0.853344 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.860107 4.46751 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.954445 9.72072 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.959161 10.2616 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.939257 8.28455 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.801334 3.18878 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.92986 7.57389 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.882212 5.1767 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.947796 9.04082 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.955669 9.85607 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.943072 8.60788 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.970844 11.8703 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.955673 9.85655 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.798696 3.14526 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.725206 2.21488 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.856531 4.36782 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.559229 1.13341 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.908098 6.28298 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.834888 3.83427 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.723621 2.19938 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.572069 1.19041 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.687178 1.88034 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.604147 1.34709 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 13 "F" 0.762381 2.62663 0.0024 0.0024 -0.022 0.054 0.003
"770_0.0024_0.0024_-0.022_0.054_0.003" 13 "F" 0.781477 2.88204 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 0 "F" 0.903475 6.05724 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 0 "F" 0.757342 2.56474 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.966909 11.2795 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.959986 10.362 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.949079 9.16523 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.910304 6.39586 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.880623 5.11964 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.880623 5.11964 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.924227 7.1978 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.835583 3.84976 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.985313 14.6366 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.840144 3.95385 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.924369 7.20686 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.909594 6.3591 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.894963 5.67623 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.910256 6.39335 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.484543 0.852934 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.657035 1.66087 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.913276 6.55359 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.92394 7.17946 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.613745 1.39841 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.834922 3.83503 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.395358 0.601512 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.53865 1.04799 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.829887 3.72574 0.0024 0.0024 -0.022 0.054 0.003
"796_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.822879 3.58158 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.980387 13.5703 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.960632 10.4417 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.952813 9.54544 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.834215 3.81937 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.967876 11.4196 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 4 "F" 0.754486 2.5306 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.962951 10.7375 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 5 "F" 0.893109 5.59864 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.98794 15.2715 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 6 "F" 0.93784 8.1699 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.946901 8.95579 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 7 "F" 0.905664 6.16235 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.711266 2.08359 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 8 "F" 0.752623 2.50867 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.82952 3.71795 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 9 "F" 0.78055 2.8688 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.834694 3.82997 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 10 "F" 0.845731 4.08762 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.791783 3.03541 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 11 "F" 0.906919 6.22402 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.835498 3.84786 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 12 "F" 0.789202 2.99587 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 13 "F" 0.388903 0.585936 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 13 "F" 0.578891 1.22196 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 14 "F" 0.798764 3.14639 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 14 "F" 0.652797 1.63267 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 15 "F" 0.565695 1.16174 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 15 "F" 0.669861 1.75003 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 16 "F" 0.691346 1.91357 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 16 "F" 0.621396 1.44097 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 17 "F" 0.748858 2.46518 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 17 "F" 0.605068 1.35192 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 18 "F" 0.753598 2.52011 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 18 "F" 0.822168 3.56744 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 19 "F" 0.759946 2.59646 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 19 "F" 0.767973 2.69788 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 20 "F" 0.625403 1.46386 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 20 "F" 0.494674 0.886581 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 21 "F" 0.717791 2.14368 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 21 "F" 0.826752 3.66014 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 22 "F" 0.819466 3.51452 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 22 "F" 0.730837 2.27113 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 23 "F" 0.781984 2.88931 0.0024 0.0024 -0.022 0.054 0.003
"914_0.0024_0.0024_-0.022_0.054_0.003" 23 "F" 0.643482 1.57273 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.645196 1.58356 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.997858 18.218 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.578621 1.22069 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.925158 7.25766 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.959376 10.2876 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.890651 5.49851 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.928659 7.49085 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.71415 2.10986 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.986277 14.8636 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.905331 6.14614 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 5 "M" 0.872129 4.83166 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 5 "M" 0.973878 12.3661 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 6 "M" 0.916466 6.73052 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 6 "M" 0.933245 7.81702 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 7 "M" 0.951475 9.406 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.933732 7.85309 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.87149 4.81111 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 10 "M" 0.691474 1.9146 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 10 "M" 0.763734 2.64361 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 10 "M" 0.555571 1.11771 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 10 "M" 0.850643 4.21135 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 12 "M" 0.513876 0.953821 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 12 "M" 0.785648 2.94268 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 13 "M" 0.839944 3.94919 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 13 "M" 0.80826 3.30751 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 14 "M" 0.284007 0.3695 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 15 "M" 0.702978 2.0105 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 16 "M" 0.901684 5.97348 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 16 "M" 0.830222 3.73285 0.0024 0.0024 -0.022 0.054 0.003
"934_0.0024_0.0024_-0.022_0.054_0.003" 16 "M" 0.886519 5.33684 0.0024 0.0024 -0.022 0.054 0.003
