"ID" "ageOfParent" "survivalProb" "expectedAgeAtDeath"
880 22 0.740818 2.37584
880 23 0.67032 1.75333
880 25 0.860708 4.48464
880 25 0.704688 2.02529
880 26 0.67032 1.75333
880 26 0.740818 2.37584
880 26 0.57695 1.21289
880 28 0.778801 2.84409
880 28 0.778801 2.84409
880 28 0.57695 1.21289
880 29 0.67032 1.75333
880 29 0.778801 2.84409
880 29 0.704688 2.02529
881 10 0.67032 1.75333
881 10 0.740818 2.37584
881 10 0.860708 4.48464
881 10 0.67032 1.75333
881 10 0.860708 4.48464
881 11 0.67032 1.75333
881 11 0.704688 2.02529
881 12 0.818731 3.50033
881 12 0.704688 2.02529
881 13 0.740818 2.37584
881 13 0.740818 2.37584
881 13 0.740818 2.37584
881 13 0.740818 2.37584
881 13 0.637628 1.53644
881 14 0.704688 2.02529
881 14 0.606531 1.35963
881 15 0.67032 1.75333
881 15 0.740818 2.37584
881 16 0.740818 2.37584
881 17 0.67032 1.75333
881 18 0.704688 2.02529
882 7 0.778801 2.84409
882 7 0.778801 2.84409
882 8 0.778801 2.84409
882 8 0.740818 2.37584
882 9 0.778801 2.84409
882 9 0.740818 2.37584
882 10 0.778801 2.84409
882 10 0.818731 3.50033
882 11 0.818731 3.50033
882 11 0.637628 1.53644
882 12 0.818731 3.50033
882 12 0.704688 2.02529
882 13 0.704688 2.02529
882 13 0.904837 6.12228
882 14 0.860708 4.48464
882 14 0.740818 2.37584
882 15 0.818731 3.50033
882 15 0.740818 2.37584
883 9 0.778801 2.84409
883 9 0.606531 1.35963
883 10 0.778801 2.84409
883 10 0.67032 1.75333
883 11 0.860708 4.48464
883 11 0.818731 3.50033
883 12 0.740818 2.37584
883 12 0.704688 2.02529
883 13 0.740818 2.37584
883 13 0.606531 1.35963
883 14 0.67032 1.75333
883 14 0.740818 2.37584
883 15 0.637628 1.53644
883 15 0.67032 1.75333
883 16 0.778801 2.84409
883 16 0.778801 2.84409
883 17 0.860708 4.48464
883 17 0.740818 2.37584
884 7 0.740818 2.37584
884 7 0.704688 2.02529
884 8 0.67032 1.75333
884 8 0.778801 2.84409
884 9 0.778801 2.84409
884 9 0.740818 2.37584
884 10 0.778801 2.84409
884 10 0.740818 2.37584
884 11 0.67032 1.75333
884 11 0.778801 2.84409
884 12 0.778801 2.84409
884 12 0.67032 1.75333
884 13 0.778801 2.84409
884 13 0.606531 1.35963
884 14 0.740818 2.37584
884 14 0.778801 2.84409
884 15 0.860708 4.48464
884 15 0.704688 2.02529
885 7 0.904837 6.12228
885 7 0.818731 3.50033
885 8 0.951229 9.38076
885 8 0.904837 6.12228
885 9 0.860708 4.48464
885 9 0.704688 2.02529
885 10 0.740818 2.37584
885 10 0.860708 4.48464
885 11 0.818731 3.50033
885 11 0.860708 4.48464
885 12 0.704688 2.02529
885 12 0.778801 2.84409
885 13 0.860708 4.48464
885 13 0.860708 4.48464
885 14 0.860708 4.48464
885 14 0.778801 2.84409
885 15 0.704688 2.02529
885 15 0.860708 4.48464
886 0 0.860708 4.48464
886 0 0.818731 3.50033
886 1 0.860708 4.48464
886 1 0.860708 4.48464
886 2 0.740818 2.37584
886 2 0.740818 2.37584
886 3 0.740818 2.37584
886 3 0.860708 4.48464
886 4 0.860708 4.48464
886 4 0.860708 4.48464
886 5 0.860708 4.48464
886 5 0.740818 2.37584
886 6 0.740818 2.37584
886 6 0.818731 3.50033
886 7 0.67032 1.75333
886 7 0.860708 4.48464
886 8 0.637628 1.53644
886 8 0.778801 2.84409
887 10 0.778801 2.84409
887 10 0.778801 2.84409
887 11 0.818731 3.50033
887 11 0.860708 4.48464
887 12 0.704688 2.02529
887 12 0.778801 2.84409
887 13 0.704688 2.02529
887 13 0.818731 3.50033
887 14 0.704688 2.02529
887 14 0.778801 2.84409
887 15 0.740818 2.37584
887 15 0.606531 1.35963
887 16 0.860708 4.48464
887 16 0.637628 1.53644
887 17 0.522046 0.983905
887 17 0.740818 2.37584
887 18 0.704688 2.02529
887 18 0.818731 3.50033
888 1 0.704688 2.02529
888 1 0.818731 3.50033
888 2 0.818731 3.50033
888 2 0.67032 1.75333
888 3 0.778801 2.84409
888 3 0.740818 2.37584
888 4 0.904837 6.12228
888 4 0.778801 2.84409
888 5 0.778801 2.84409
888 5 0.904837 6.12228
888 6 0.860708 4.48464
888 6 0.704688 2.02529
888 7 0.860708 4.48464
888 7 0.778801 2.84409
888 8 0.951229 9.38076
888 8 0.704688 2.02529
888 9 0.740818 2.37584
888 9 0.818731 3.50033
889 1 0.778801 2.84409
889 1 0.778801 2.84409
889 2 0.778801 2.84409
889 2 0.860708 4.48464
889 3 0.860708 4.48464
889 3 0.740818 2.37584
889 4 0.904837 6.12228
889 4 0.818731 3.50033
889 5 0.778801 2.84409
889 5 0.860708 4.48464
889 6 0.904837 6.12228
889 6 0.778801 2.84409
889 7 0.740818 2.37584
889 7 0.778801 2.84409
889 8 0.818731 3.50033
889 8 0.740818 2.37584
889 9 0.740818 2.37584
889 9 0.740818 2.37584
890 0 0.637628 1.53644
890 0 0.740818 2.37584
890 1 0.67032 1.75333
890 1 0.818731 3.50033
890 2 0.740818 2.37584
890 2 0.778801 2.84409
890 3 0.818731 3.50033
890 3 0.704688 2.02529
890 4 0.778801 2.84409
890 4 0.860708 4.48464
890 5 0.740818 2.37584
890 5 0.778801 2.84409
890 6 0.860708 4.48464
890 6 0.860708 4.48464
890 7 0.704688 2.02529
890 7 0.860708 4.48464
890 8 0.704688 2.02529
890 8 0.740818 2.37584
891 3 0.818731 3.50033
891 3 0.740818 2.37584
891 4 0.704688 2.02529
891 4 0.704688 2.02529
891 5 0.740818 2.37584
891 5 0.67032 1.75333
891 6 0.704688 2.02529
891 6 0.740818 2.37584
891 7 0.67032 1.75333
891 7 0.740818 2.37584
891 8 0.67032 1.75333
891 8 0.778801 2.84409
891 9 0.67032 1.75333
891 9 0.860708 4.48464
891 10 0.67032 1.75333
891 10 0.67032 1.75333
891 11 0.818731 3.50033
891 11 0.778801 2.84409
892 5 0.818731 3.50033
892 5 0.860708 4.48464
892 6 0.904837 6.12228
892 6 0.740818 2.37584
892 7 0.67032 1.75333
892 7 0.818731 3.50033
892 8 0.704688 2.02529
892 8 0.778801 2.84409
892 9 0.818731 3.50033
892 9 0.778801 2.84409
892 10 0.637628 1.53644
892 10 0.704688 2.02529
892 11 0.704688 2.02529
892 11 0.740818 2.37584
892 12 0.740818 2.37584
892 12 0.778801 2.84409
892 13 0.860708 4.48464
892 13 0.67032 1.75333
893 13 0.704688 2.02529
893 13 0.704688 2.02529
893 14 0.778801 2.84409
893 14 0.860708 4.48464
893 15 0.704688 2.02529
893 15 0.778801 2.84409
893 16 0.704688 2.02529
893 16 0.904837 6.12228
893 17 0.818731 3.50033
893 17 0.818731 3.50033
893 18 0.860708 4.48464
893 18 0.704688 2.02529
893 19 0.67032 1.75333
893 19 0.860708 4.48464
893 20 0.818731 3.50033
893 20 0.740818 2.37584
893 21 0.740818 2.37584
893 21 0.704688 2.02529
894 0 0.951229 9.38076
894 0 0.904837 6.12228
894 1 0.860708 4.48464
894 1 0.704688 2.02529
894 2 0.860708 4.48464
894 2 0.951229 9.38076
894 3 1 19
894 3 0.860708 4.48464
894 4 0.818731 3.50033
894 4 0.951229 9.38076
894 5 0.740818 2.37584
894 5 0.778801 2.84409
894 6 0.637628 1.53644
894 6 0.778801 2.84409
894 7 0.778801 2.84409
894 7 0.951229 9.38076
894 8 0.860708 4.48464
894 8 0.860708 4.48464
895 0 0.740818 2.37584
895 0 0.818731 3.50033
895 1 0.778801 2.84409
895 1 0.904837 6.12228
895 2 0.860708 4.48464
895 2 0.951229 9.38076
895 3 0.67032 1.75333
895 3 0.778801 2.84409
895 4 0.818731 3.50033
895 4 0.778801 2.84409
895 5 0.67032 1.75333
895 5 0.704688 2.02529
895 6 0.818731 3.50033
895 6 0.740818 2.37584
895 7 0.818731 3.50033
895 7 0.951229 9.38076
895 8 0.818731 3.50033
895 8 0.818731 3.50033
896 2 0.778801 2.84409
896 3 0.818731 3.50033
896 3 0.704688 2.02529
896 4 0.778801 2.84409
896 4 0.740818 2.37584
896 5 0.704688 2.02529
896 5 0.740818 2.37584
896 5 0.778801 2.84409
896 6 0.704688 2.02529
896 6 0.818731 3.50033
896 7 0.818731 3.50033
896 8 0.740818 2.37584
896 8 0.704688 2.02529
896 8 0.778801 2.84409
896 9 0.704688 2.02529
896 9 0.57695 1.21289
896 9 0.740818 2.37584
896 9 0.818731 3.50033
896 9 0.778801 2.84409
896 10 0.740818 2.37584
896 10 0.740818 2.37584
896 11 0.704688 2.02529
896 11 0.704688 2.02529
897 0 0.704688 2.02529
897 0 0.818731 3.50033
897 0 0.704688 2.02529
897 0 0.860708 4.48464
897 1 0.67032 1.75333
897 1 0.860708 4.48464
897 1 0.778801 2.84409
897 2 0.860708 4.48464
897 3 0.637628 1.53644
897 4 0.704688 2.02529
897 5 0.818731 3.50033
897 5 0.904837 6.12228
897 5 0.860708 4.48464
897 6 0.740818 2.37584
897 7 0.67032 1.75333
897 7 0.67032 1.75333
897 8 0.637628 1.53644
897 8 0.740818 2.37584
897 8 0.778801 2.84409
897 9 0.704688 2.02529
897 9 0.778801 2.84409
897 9 0.818731 3.50033
898 0 0.860708 4.48464
898 0 0.704688 2.02529
898 0 0.778801 2.84409
898 0 0.818731 3.50033
898 1 0.740818 2.37584
898 1 0.818731 3.50033
898 2 0.778801 2.84409
898 2 0.860708 4.48464
898 3 0.818731 3.50033
898 3 0.778801 2.84409
898 3 0.818731 3.50033
898 3 0.778801 2.84409
898 4 0.860708 4.48464
898 5 0.778801 2.84409
898 6 0.860708 4.48464
898 6 0.778801 2.84409
898 6 1 19
898 8 0.818731 3.50033
898 8 0.778801 2.84409
898 9 0.860708 4.48464
898 9 0.778801 2.84409
898 9 0.778801 2.84409
898 9 0.818731 3.50033
898 9 0.904837 6.12228
898 9 0.778801 2.84409
899 11 0.740818 2.37584
899 11 0.778801 2.84409
899 12 0.904837 6.12228
899 12 0.860708 4.48464
899 12 0.67032 1.75333
899 13 0.67032 1.75333
899 13 0.860708 4.48464
899 13 0.860708 4.48464
899 13 0.778801 2.84409
899 15 0.778801 2.84409
899 16 0.704688 2.02529
899 19 0.67032 1.75333
899 20 0.704688 2.02529
900 2 0.904837 6.12228
900 5 0.778801 2.84409
900 6 0.778801 2.84409
900 7 0.818731 3.50033
900 7 0.704688 2.02529
900 7 0.778801 2.84409
900 8 0.704688 2.02529
900 8 0.860708 4.48464
900 8 0.778801 2.84409
900 8 0.818731 3.50033
900 8 0.67032 1.75333
900 9 0.904837 6.12228
900 9 0.904837 6.12228
900 9 0.818731 3.50033
900 10 0.740818 2.37584
900 11 0.637628 1.53644
900 11 0.57695 1.21289
901 0 0.67032 1.75333
901 0 0.860708 4.48464
901 0 0.778801 2.84409
901 1 0.904837 6.12228
901 3 0.704688 2.02529
901 4 0.704688 2.02529
901 4 0.637628 1.53644
901 5 0.740818 2.37584
901 6 0.637628 1.53644
901 6 0.740818 2.37584
901 9 0.778801 2.84409
901 9 0.778801 2.84409
902 2 0.860708 4.48464
902 2 0.778801 2.84409
902 2 0.740818 2.37584
902 2 0.860708 4.48464
902 3 0.818731 3.50033
902 3 0.818731 3.50033
902 3 0.860708 4.48464
902 4 0.860708 4.48464
902 4 0.818731 3.50033
902 4 0.704688 2.02529
902 5 0.860708 4.48464
902 5 0.67032 1.75333
902 5 0.951229 9.38076
902 5 0.67032 1.75333
902 5 0.778801 2.84409
902 6 0.778801 2.84409
902 6 0.740818 2.37584
902 7 0.818731 3.50033
902 7 0.818731 3.50033
902 7 0.740818 2.37584
902 8 0.818731 3.50033
902 8 0.740818 2.37584
902 9 0.740818 2.37584
902 10 0.778801 2.84409
902 11 0.818731 3.50033
902 11 0.740818 2.37584
902 11 0.704688 2.02529
903 18 0.860708 4.48464
903 18 0.67032 1.75333
903 19 0.860708 4.48464
903 20 0.860708 4.48464
903 20 0.951229 9.38076
903 22 0.778801 2.84409
903 22 0.904837 6.12228
903 22 0.778801 2.84409
903 22 0.860708 4.48464
903 23 0.860708 4.48464
903 23 0.57695 1.21289
903 23 0.740818 2.37584
903 24 0.818731 3.50033
903 24 0.818731 3.50033
903 25 0.860708 4.48464
903 25 0.637628 1.53644
903 25 0.818731 3.50033
903 26 0.778801 2.84409
903 26 0.704688 2.02529
903 27 0.740818 2.37584
903 27 0.740818 2.37584
904 4 0.951229 9.38076
904 4 0.740818 2.37584
904 4 0.818731 3.50033
904 5 0.818731 3.50033
904 5 0.778801 2.84409
904 7 0.778801 2.84409
904 7 0.778801 2.84409
904 7 0.860708 4.48464
904 8 0.818731 3.50033
904 9 0.704688 2.02529
904 9 0.637628 1.53644
904 10 0.818731 3.50033
904 10 0.67032 1.75333
904 11 0.860708 4.48464
904 11 0.778801 2.84409
904 11 0.778801 2.84409
904 12 0.778801 2.84409
904 12 0.704688 2.02529
904 13 0.860708 4.48464
904 13 0.818731 3.50033
904 13 0.951229 9.38076
904 13 0.818731 3.50033
905 0 0.818731 3.50033
905 1 0.67032 1.75333
905 1 0.818731 3.50033
905 1 0.704688 2.02529
905 2 0.818731 3.50033
905 4 0.704688 2.02529
905 4 0.704688 2.02529
905 4 0.740818 2.37584
905 5 0.67032 1.75333
905 5 0.778801 2.84409
905 5 0.818731 3.50033
905 7 0.778801 2.84409
905 7 0.778801 2.84409
905 7 0.778801 2.84409
905 8 0.860708 4.48464
905 9 0.818731 3.50033
905 9 0.860708 4.48464
906 3 0.67032 1.75333
906 3 0.778801 2.84409
906 4 0.704688 2.02529
906 4 0.860708 4.48464
906 5 0.740818 2.37584
906 5 0.778801 2.84409
906 6 0.740818 2.37584
906 6 0.67032 1.75333
906 7 0.704688 2.02529
906 7 0.740818 2.37584
906 8 0.67032 1.75333
906 8 0.704688 2.02529
906 9 0.818731 3.50033
906 9 0.740818 2.37584
906 10 0.496585 0.893065
906 10 0.778801 2.84409
906 11 0.860708 4.48464
906 11 0.637628 1.53644
906 12 0.778801 2.84409
906 12 0.778801 2.84409
907 5 0.778801 2.84409
907 5 0.860708 4.48464
907 6 0.740818 2.37584
907 6 0.860708 4.48464
907 7 0.818731 3.50033
907 7 0.704688 2.02529
907 8 0.740818 2.37584
907 8 0.818731 3.50033
907 9 0.67032 1.75333
907 9 0.818731 3.50033
907 10 0.548812 1.0893
907 10 0.818731 3.50033
907 11 0.740818 2.37584
907 11 0.740818 2.37584
907 12 0.637628 1.53644
907 12 0.704688 2.02529
907 13 0.740818 2.37584
907 13 0.704688 2.02529
907 14 0.778801 2.84409
907 14 0.57695 1.21289
908 3 0.778801 2.84409
908 3 0.704688 2.02529
908 4 0.860708 4.48464
908 4 0.778801 2.84409
908 5 0.740818 2.37584
908 5 0.637628 1.53644
908 6 0.818731 3.50033
908 6 0.860708 4.48464
908 7 0.818731 3.50033
908 7 0.740818 2.37584
908 8 0.778801 2.84409
908 8 0.860708 4.48464
908 9 0.740818 2.37584
908 9 0.818731 3.50033
908 10 0.778801 2.84409
908 10 0.778801 2.84409
908 11 0.704688 2.02529
908 11 0.818731 3.50033
908 12 0.818731 3.50033
908 12 0.860708 4.48464
909 6 0.818731 3.50033
909 6 0.740818 2.37584
909 7 0.637628 1.53644
909 7 0.606531 1.35963
909 8 0.818731 3.50033
909 8 0.67032 1.75333
909 9 0.778801 2.84409
909 9 0.778801 2.84409
909 10 0.704688 2.02529
909 10 0.778801 2.84409
909 11 0.637628 1.53644
909 11 0.818731 3.50033
909 12 0.704688 2.02529
909 12 0.637628 1.53644
909 13 0.637628 1.53644
909 13 0.67032 1.75333
909 14 0.818731 3.50033
909 14 0.637628 1.53644
909 15 0.860708 4.48464
909 15 0.637628 1.53644
910 8 0.67032 1.75333
910 8 0.606531 1.35963
910 9 0.704688 2.02529
910 9 0.67032 1.75333
910 10 0.704688 2.02529
910 10 0.740818 2.37584
910 11 0.740818 2.37584
910 11 0.704688 2.02529
910 12 0.606531 1.35963
910 12 0.818731 3.50033
910 13 0.818731 3.50033
910 13 0.606531 1.35963
910 14 0.778801 2.84409
910 14 0.704688 2.02529
910 15 0.740818 2.37584
910 15 0.704688 2.02529
910 16 0.740818 2.37584
910 16 0.740818 2.37584
910 17 0.778801 2.84409
910 17 0.778801 2.84409
911 2 0.704688 2.02529
911 2 0.740818 2.37584
911 3 0.860708 4.48464
911 3 0.818731 3.50033
911 4 0.818731 3.50033
911 4 0.778801 2.84409
911 5 0.704688 2.02529
911 5 0.818731 3.50033
911 6 0.704688 2.02529
911 6 0.740818 2.37584
911 7 0.904837 6.12228
911 7 0.704688 2.02529
911 8 0.818731 3.50033
911 8 0.778801 2.84409
911 9 0.818731 3.50033
911 9 0.704688 2.02529
911 10 0.778801 2.84409
911 10 0.818731 3.50033
911 11 0.904837 6.12228
911 11 0.740818 2.37584
912 1 0.704688 2.02529
912 1 0.778801 2.84409
912 2 0.704688 2.02529
912 2 0.704688 2.02529
912 3 0.818731 3.50033
912 3 0.818731 3.50033
912 4 0.472367 0.814053
912 4 0.860708 4.48464
912 5 0.818731 3.50033
912 5 0.67032 1.75333
912 6 0.606531 1.35963
912 6 0.637628 1.53644
912 7 0.704688 2.02529
912 7 0.606531 1.35963
912 8 0.704688 2.02529
912 8 0.740818 2.37584
912 9 0.57695 1.21289
912 9 0.740818 2.37584
912 10 0.818731 3.50033
912 10 0.778801 2.84409
913 1 0.67032 1.75333
913 1 0.67032 1.75333
913 2 0.637628 1.53644
913 2 0.57695 1.21289
913 3 0.740818 2.37584
913 3 0.704688 2.02529
913 4 0.606531 1.35963
913 4 0.67032 1.75333
913 5 0.606531 1.35963
913 5 0.704688 2.02529
913 6 0.67032 1.75333
913 6 0.778801 2.84409
913 7 0.778801 2.84409
913 7 0.67032 1.75333
913 8 0.740818 2.37584
913 8 0.778801 2.84409
913 9 0.606531 1.35963
913 9 0.778801 2.84409
913 10 0.704688 2.02529
913 10 0.67032 1.75333
914 0 0.778801 2.84409
914 0 0.778801 2.84409
914 1 0.818731 3.50033
914 1 0.704688 2.02529
914 2 0.704688 2.02529
914 2 0.860708 4.48464
914 3 0.704688 2.02529
914 3 0.904837 6.12228
914 4 0.740818 2.37584
914 4 0.860708 4.48464
914 5 0.904837 6.12228
914 5 0.778801 2.84409
914 6 0.740818 2.37584
914 6 0.818731 3.50033
914 7 0.860708 4.48464
914 7 0.740818 2.37584
914 8 0.778801 2.84409
914 8 0.704688 2.02529
914 9 0.778801 2.84409
914 9 0.67032 1.75333
915 10 0.740818 2.37584
915 10 0.740818 2.37584
915 11 0.778801 2.84409
915 11 0.637628 1.53644
915 12 0.57695 1.21289
915 12 0.778801 2.84409
915 13 0.740818 2.37584
915 13 0.67032 1.75333
915 14 0.740818 2.37584
915 14 0.740818 2.37584
915 15 0.818731 3.50033
915 15 0.778801 2.84409
915 16 0.704688 2.02529
915 16 0.704688 2.02529
915 17 0.67032 1.75333
915 17 0.606531 1.35963
915 18 0.67032 1.75333
915 18 0.740818 2.37584
915 19 0.704688 2.02529
915 19 0.704688 2.02529
916 0 0.904837 6.12228
916 0 0.860708 4.48464
916 1 0.778801 2.84409
916 1 0.740818 2.37584
916 2 0.778801 2.84409
916 2 0.740818 2.37584
916 3 0.818731 3.50033
916 3 0.860708 4.48464
916 4 0.904837 6.12228
916 4 0.860708 4.48464
916 5 0.818731 3.50033
916 5 0.704688 2.02529
916 6 0.778801 2.84409
916 6 0.860708 4.48464
916 7 0.778801 2.84409
916 7 0.818731 3.50033
916 8 0.778801 2.84409
916 8 0.704688 2.02529
916 9 0.778801 2.84409
916 9 0.860708 4.48464
917 1 0.704688 2.02529
917 2 0.704688 2.02529
917 2 0.860708 4.48464
917 2 0.860708 4.48464
917 2 0.704688 2.02529
917 2 0.778801 2.84409
917 3 0.740818 2.37584
917 4 0.740818 2.37584
917 5 0.740818 2.37584
917 5 0.740818 2.37584
917 6 0.704688 2.02529
917 7 0.740818 2.37584
917 8 0.740818 2.37584
917 8 0.818731 3.50033
917 8 0.818731 3.50033
917 9 0.637628 1.53644
917 9 0.740818 2.37584
917 9 0.740818 2.37584
917 10 0.67032 1.75333
917 10 0.740818 2.37584
918 8 0.818731 3.50033
918 8 0.778801 2.84409
918 9 0.951229 9.38076
918 9 0.860708 4.48464
918 9 0.904837 6.12228
918 10 0.860708 4.48464
918 10 0.778801 2.84409
918 10 0.860708 4.48464
918 11 0.904837 6.12228
918 12 0.818731 3.50033
918 13 0.778801 2.84409
918 13 0.606531 1.35963
918 14 0.818731 3.50033
918 15 0.818731 3.50033
918 15 0.818731 3.50033
918 15 0.704688 2.02529
918 15 0.704688 2.02529
918 15 0.740818 2.37584
918 16 0.860708 4.48464
919 3 0.67032 1.75333
919 4 0.818731 3.50033
919 4 0.860708 4.48464
919 4 0.740818 2.37584
919 5 0.740818 2.37584
919 5 0.740818 2.37584
919 5 0.740818 2.37584
919 6 0.606531 1.35963
919 7 0.778801 2.84409
919 7 0.704688 2.02529
919 7 0.67032 1.75333
919 7 0.606531 1.35963
919 7 0.778801 2.84409
919 8 0.67032 1.75333
919 8 0.57695 1.21289
919 8 0.778801 2.84409
919 10 0.818731 3.50033
919 12 0.778801 2.84409
919 12 0.740818 2.37584
919 13 0.778801 2.84409
919 13 0.818731 3.50033
920 0 0.818731 3.50033
920 1 0.818731 3.50033
920 2 0.778801 2.84409
920 2 0.818731 3.50033
920 3 0.778801 2.84409
920 4 0.818731 3.50033
920 4 0.740818 2.37584
920 4 0.860708 4.48464
920 6 0.778801 2.84409
920 6 0.818731 3.50033
920 6 0.860708 4.48464
920 7 0.778801 2.84409
920 7 0.904837 6.12228
920 7 0.778801 2.84409
920 9 0.818731 3.50033
920 9 0.904837 6.12228
920 10 0.704688 2.02529
921 2 0.740818 2.37584
921 3 0.704688 2.02529
921 5 0.704688 2.02529
921 5 0.818731 3.50033
921 5 0.637628 1.53644
921 6 0.778801 2.84409
921 6 0.904837 6.12228
921 7 0.778801 2.84409
921 7 0.860708 4.48464
921 7 0.778801 2.84409
921 9 0.740818 2.37584
921 9 0.637628 1.53644
921 10 0.704688 2.02529
921 11 0.67032 1.75333
921 11 0.740818 2.37584
921 12 0.740818 2.37584
922 25 0.818731 3.50033
922 25 0.860708 4.48464
922 25 0.740818 2.37584
922 26 0.778801 2.84409
922 26 0.904837 6.12228
922 27 0.778801 2.84409
922 28 0.904837 6.12228
922 28 0.637628 1.53644
922 29 0.740818 2.37584
922 29 0.818731 3.50033
922 30 0.818731 3.50033
922 30 0.67032 1.75333
922 30 0.904837 6.12228
922 32 0.637628 1.53644
922 32 0.951229 9.38076
922 33 0.67032 1.75333
922 34 0.740818 2.37584
922 35 0.818731 3.50033
923 0 0.818731 3.50033
923 0 0.778801 2.84409
923 2 0.778801 2.84409
923 3 0.778801 2.84409
923 3 0.818731 3.50033
923 3 0.67032 1.75333
923 3 0.778801 2.84409
923 4 0.860708 4.48464
923 4 0.740818 2.37584
923 4 0.778801 2.84409
923 4 0.740818 2.37584
923 5 0.606531 1.35963
923 5 0.740818 2.37584
923 5 0.704688 2.02529
923 6 0.740818 2.37584
923 6 0.818731 3.50033
923 6 0.740818 2.37584
923 7 0.704688 2.02529
923 8 0.860708 4.48464
923 8 0.860708 4.48464
923 9 0.740818 2.37584
923 9 0.778801 2.84409
923 10 0.818731 3.50033
923 10 0.704688 2.02529
923 10 0.67032 1.75333
923 10 0.704688 2.02529
924 1 0.778801 2.84409
924 1 0.778801 2.84409
924 2 0.818731 3.50033
924 2 0.860708 4.48464
924 2 0.740818 2.37584
924 3 0.704688 2.02529
924 4 0.637628 1.53644
924 4 0.860708 4.48464
924 5 0.951229 9.38076
924 5 0.778801 2.84409
924 6 0.818731 3.50033
924 6 0.778801 2.84409
924 7 0.704688 2.02529
924 8 0.704688 2.02529
924 8 0.704688 2.02529
924 8 0.637628 1.53644
924 8 0.860708 4.48464
924 8 0.778801 2.84409
924 9 0.740818 2.37584
925 1 0.704688 2.02529
925 1 0.904837 6.12228
925 1 0.67032 1.75333
925 2 0.818731 3.50033
925 3 0.704688 2.02529
925 4 0.67032 1.75333
925 5 0.818731 3.50033
925 5 0.606531 1.35963
925 5 0.606531 1.35963
925 6 0.637628 1.53644
925 7 0.860708 4.48464
925 7 0.67032 1.75333
925 8 0.740818 2.37584
925 8 0.860708 4.48464
925 8 0.740818 2.37584
925 9 0.904837 6.12228
925 10 0.704688 2.02529
925 10 0.860708 4.48464
925 11 0.778801 2.84409
925 11 0.67032 1.75333
925 11 0.778801 2.84409
925 11 0.67032 1.75333
925 11 0.860708 4.48464
925 11 0.67032 1.75333
926 0 0.778801 2.84409
926 0 0.740818 2.37584
926 0 0.740818 2.37584
926 1 0.778801 2.84409
926 1 0.704688 2.02529
926 1 0.778801 2.84409
926 3 0.704688 2.02529
926 4 0.860708 4.48464
926 4 0.740818 2.37584
926 4 0.704688 2.02529
926 5 0.740818 2.37584
926 5 0.778801 2.84409
926 6 0.818731 3.50033
926 8 0.951229 9.38076
926 8 0.740818 2.37584
926 8 0.67032 1.75333
926 9 0.778801 2.84409
926 9 0.67032 1.75333
926 10 0.778801 2.84409
926 10 0.740818 2.37584
926 10 0.67032 1.75333
926 10 0.860708 4.48464
927 5 0.67032 1.75333
927 5 0.637628 1.53644
927 5 0.778801 2.84409
927 5 0.637628 1.53644
927 7 0.778801 2.84409
927 7 0.778801 2.84409
927 7 0.637628 1.53644
927 8 0.740818 2.37584
927 8 0.704688 2.02529
927 9 0.67032 1.75333
927 9 0.606531 1.35963
927 10 0.740818 2.37584
927 10 0.606531 1.35963
927 10 0.740818 2.37584
927 11 0.496585 0.893065
927 11 0.637628 1.53644
927 12 0.67032 1.75333
927 12 0.606531 1.35963
927 13 0.860708 4.48464
927 13 0.740818 2.37584
927 13 0.860708 4.48464
927 14 0.818731 3.50033
927 15 0.67032 1.75333
927 15 0.740818 2.37584
927 15 0.704688 2.02529
928 6 0.704688 2.02529
928 6 0.637628 1.53644
928 7 0.637628 1.53644
928 7 0.67032 1.75333
928 8 0.704688 2.02529
928 8 0.778801 2.84409
928 9 0.67032 1.75333
928 9 0.548812 1.0893
928 10 0.904837 6.12228
